Name | Location | Date | Review Title | Ratings | UID | Review Text
vidhu s|Bengaluru- India|9 February 2017|#1 in Singapore! Here are a few tips!|5|856D88909F9A1746A88AB7D27679DC5F|I was in Singapore on a family trip of 6 people. My parents and aunt are all above 60 while one of my cousins (24) doesn't like rides. That left me with just two of us who wanted to go to USS but I wasn't sure it justified taking all of them together and that too for an entry ticket priced at $75 each! However/001 it turned out to be the best day we spent in Singapore. One/001 it offers rides and entertainment for people of all the ages. My parents sat in ALL the rides! (I was surprised). Here are the highlights:1. The best ever stage show that I had ever seen (WATERWORLD).2. Best 4D show/ride ever. (TRANSFORMERS)3. Lights/001 Camera and Action.4. Great rides for adventure freaks.Here are some tips for all:TIP 1: try to visit it on a weekday. Although the queues that we found were on an average only 20%-30% occupied (of the capacity)/001 we still ended up waiting for up to 30 minutes in a few rides.TIP 2: it is arranged in a circular layout. As soon as you enter it/001 look for where the crowd seems to be heading. Start walking in the opposite direction! ;)TIP 3: Single passengers have a separate queue. If you don't have a condition to sit together on a ride/001 it will save at least 70% of your time.TIP 4: Buy your tickets through an agent in Singapore. I got my tickets at a discount of $20 per person.TIP 5: This was the only attraction I found which gives discounted tickets for the elderly (60+) irrespective of their nationality. Tickets for my parents costed me $36 each.TIP 5: Food is very expensive inside. If you don't wanna spend that much/001 try getting something with you. (Before entering USS you will also find a few joints like McDonald's).
Alj0hn|Mandaluyong- Philippines|9 February 2017|Happy Solo traveller|5|75A09D614B592227EE6A2FC17645C5C4|I enjoyed my trip to Universal Studios on Singapore Independence day. It is somewhat smaller than I expected but it is still okay. I enjoyed the rides especially the ones for kids. Did Not try any thrilling ride cause I'm afraid of them. My favorite attraction is The Transformers and Shrek/001 I've tried them twice.I did not try the food/001 I ate at Malaysian food street outside USS and their Laksa soup is really good. Advantage for solo traveller is that I don't have to fall in line for long cause they have a single rider queue. IF not because of that I might've hated my trip because there were a loooot of people that day. Overall it was a great experience and I would definitely go back.
Carole H|St. Ives- Australia|9 February 2017|Rides for every age|5|B29B832A05C9EC932457D0486CFA7BD9|Jump the line by riding solo. Great food. Plenty of places to sit. Designated smoking areas. A place for everyone.
helga1985|Uk|8 February 2017|Visit following cruise|5|9E2B3423EE863B282C91800DAAAA68FC|For the size and price approx £76 $SD for two inclusive of rides etc..smaller than US but rides and attractions as good...a must if you like this type of thing...took us all day to get round with most queue 15 mins max
shruti2017|Hyderabad- India|8 February 2017|Must Do if your in Singapore !|4|AAE15C433E1B8CDBB590B1C402B828BE|We spent one full day at the Universal Studios and needless to say it was worth it. We started off early and we were there before the gates opened at 10 am but even then we greeted by a huge queue when we reached there. I read a lot of reviews before we went there to prioritize the rides /001 but so did everyone else !!! So we spent 2 hours in the queue for a 4 min ride which was supposed to be the star attraction - Transformers. Then we decided to do our own thing which worked out better because we were able to cover the next shows of waterworld and some of the kids rides which my 6 year old daughter absolutely loved .... Sesame Street/001 Madagascar/001 Shrek 4D. By evening a lot of the crowd had dwindled and its a good thing that the timings are now extended because we were able to cover almost everything that we wanted to. We were even able to take a second shot at Transformers without any waiting time and it was soo much fun !!
Bharat S|None|8 February 2017|an experience for the kids and the elderly alike!|5|876AF4C67676E2E502C8A315BDB5DC8D|A day is enough to cover up this entire attraction/001 and still have some time to spend something extra at the universal stores :Dtook a privilege pass/001 so didnt have to stand in otherwise long queues. all the rides for comfortably covered. the roller coasters are a must. the jurassic park and the mummy returns rides were the best ones!
Wasantha D|Dubai- United Arab Emirates|8 February 2017|Day to remember.....|4|133DC9588F832B8F4962F97584739E27|Sentosa Island is a place to be with your family with so many attractions which you will not tired of it was awesome all day experience attractions are nothing to compare with. My children loved universal studio and I loved it too/001 do not miss out live shows.
tamonnx|Thailand|7 February 2017|Review |4|4D756057E0414ED97AB9F0255523B68B|I have been to Singapore for studied a summer course. Surely/001 if you go to Singapore/001 you have to go to Universal Studios. I went there by sentosa express and got off at Waterfront Station. I bought universal express tickets which 1 ticket can use for 1 plaything. There are 7 zones which is Hollywood/001 New York/001 Sci-Fi City/001 Ancient Egypt/001 Lost World/001 Far Far Away and Madagascar. My favorite plaything is "transformers" because it's very exciting. I wanted to play battlestar garactica so much but it's closed for renovation. In the Universal studios have a lot of food that you can choose such as hamburgers/001 onion rings/001etc. I really suggest you to go to 'Universal Studios.'
Andrada I|None|6 February 2017|Fun all he day|4|0AAFD1A1D98F514D0F00FAF5E21E983A|+a lot of attractions+good organized-they have some bugs in Egypt the carousel was broken and was not working for few hours.
TheHumbleTourist|Malaysia|6 February 2017|Small and Expensive|3|54E2E979CE3F4C7F93687A904E8DCBD2|Bad:The place was extremely crowded when I visited weeks ago. Queue was as long as 2 hours for a ride of 15 minutes or so. The park map wasn't big. Good:The performances were up to standard. The Transfer ride is just fantastic! The waterworld stunts were amazing!Improve:Maybe I should give it another try on weekdays in my next visit. Or to purchase the express ticket.
KarmaTempa|Gangtok|6 February 2017|Huge place and lots of fun|5|332A71CF1E2FA5F899B7B7E7C26F081F|Universal Studios is a huge place with lots to experience/001and one should reach early to be able to try and see all that is there.It is not possible to get on all the rides as the waiting line is extremely long everywhere/001so if you have a list of certain things you want to see or ride then its better as a lot of time is wasted standing in the queues and it gets tiring as the place is as mentioned huge and lots to see.Enjoyed the water world and the transformers show.A great experience but most definitely fun for kids and adults alike.
PPR P|Shanghai |6 February 2017|Fun times!|5|8DD4943B366EC903731D5679639DBF64|Great park/001 clean and organized! Absolutely go early and get the express pass! Minimal rides for teens/001 but with the express pass they can repeat often. Good food/001 one day experience with a lot to do outside of the park as well.
Steve C|Crawley- United Kingdom|6 February 2017|Great day out|5|3E37BEF1B6C060AA04AE88BD96A0C99A|This was a really nice theme park. I've visited theme parks all over the world but this one really impressed me. It's immaculately clean and not over expensive and had a good range of rides with a decent queue system unlike some other theme parks I could name.
Yogesh0304|Pune- India|5 February 2017|Nice place for family|4|537BF18F0408F20834FE5B1DB1A9018D|Universal studios in Singapore is a theme park on Sentosa island. Take online ticket. One can reach there by MRT then by shuttle or Sentosa express or by walk. Less frequency of Sentosa Express makes it inefficient. So better take a walk or shuttle bus from Vivo city. Most of the rides in Universal studio are suitable for family and are mild/001 except Revenge of the Mummy and Battlestar Galactica gray track. Don't miss transformer 3D battle. Single rider entry saves queue time. Overall Universal studios is a fun day for a family with young children.
gauravjalan|New Delhi- Delhi- India|5 February 2017|Best in Singapore|5|E547E50A9CF6B2BC7B4FB48F4CE2A540|This is the must visit place in Singapore.The Place is an amusement park/001Like Disneyland..It has more then 3 roller coasters/001& nice restaurants to dine.You need a complete day to spend time here.Universal studios is at Sentosa Island.If you go by Sentosa Express Train/001 then its the first station from singapore.Its a dream land for kids/001/001and if you are in singapore/001 then you should not miss it.Credit Card is accepted everywhere inside the Universal Studios.Avoid going in Rainy Day because most of the rides are closed on rainy day.Also Avoid weekends/001 to avoid long Ques in rides.
Peter B|Shepparton|5 February 2017|Not great for small kids and very expensive.|3|87A332514B0C4757E432FBDFFC89A7F4|Many of the rides had height and age limits and prevented our younger children from access. We visited on a normal weekday in the late afternoon and the rides had anticipated wait times in excess of an hour. With the few hours we had planned to stay we would be lucky if we got to ride 3 attractions. It appears that this is normal as the queues were designed to hold hundreds of people with in queue entertainment. The rides we did experience were very well done and the park was very clean. It was extremely hot on the day of our visit and some of the queues were very uncomfortable even with the fans. We got very poor value for our money and they should offer half day tickets and much cheaper prices for young kids.
ila a|None|4 February 2017|Not that good. Few rides  long lines.|2|1B6335EF919F96974DE2B4D82A219B5B|Universal Studio in singapore is nothing as compared to that in the US and it is super crowded and noisy. Long lines (you can get a express pass to avoid them for 50$) and 50% of the rides only for kids.Only 3 - 4 good rides are there transformer and Galactica.we regretted spending one full day out of the 6 total days we had in Singapore. Better things to were Jurong/001 Sky deck ride /001 Area around Marina Sands bay/001 Clark quay/001 exploring super awesome food /001 Night show at gardens by the bay/001 sea world.
BuckeyeAndy|Spokane- United States|4 February 2017|Enjoyed even on a rainy day|4|792492CBA0AB9E40F990A9C1DF0CDBA8|On a rainy day in October/001 we decided to go to Universal Studios Singapore. We still managed to have an enjoyable day for the most part/001 as Universal Studios did a pretty good job trying to keep rides running when possible during rain breaks or light rain. Also/001 many of the rides are also indoors (like Transformers and the Mummy) so you can still do things even in the rain. The one bonus of the rain was that some rides had shorter breaks than usual (especially after they would stop and re-start after rain storms). Although good weather would have made it more enjoyable/001 we were glad to still have a fun day even with all the rain.
yssunil|Singapore- Singapore|4 February 2017|Queueing is the way of life |3|3D2D97CD0339A8F50AA150027BC7FDC5|Straight to the point- weekends are crazy rush. Some staff have told me that Wed or Thu is a bit better but the pain of queueing will remain.- if you are a tourist I would advise to buy an express ticket else you will repent to having paid the ticket price and yet not experiencing half the rides.- don't miss the waterworld show. Also don't bother to go and queue early. It's a large seating space and you will get a good seat.- pick up the event timing sheets. Some shows are worth to visit.- hidden gem is the Guinness record of maximum lights inside an enclosed space within the Hollywood area. Check the picture attached. - No food allowed inside. Don't carry any else you will have to unnecessarily rent a locker to store your stuff
nishantsatyamm|Bengaluru- India|4 February 2017|Awesome place to have multi- varied rides but Express pass is a must|5|45737EEF8122DB8C5619DAAF35911BD6|Galactica/001 Mummy/001 Transformers ride are the usp of the place/001 rest others are around average. An express is a must otherwise you can have to wait for around hours for few of the rides.
Jason C|None|4 February 2017|Awesome little theme park|4|551E89A259A684130D0E6F935155757C|It not the biggest theme park in the world but it was pretty awesome for a afternoon out. Would recommend heading down to Palawan Beach afterwards for dinner and drinks.
thehopster|Singapore- Singapore|4 February 2017|Its all about the timing|4|47FF90DDA4F7D3DD9C6FC9DBE3ACAB48|We arrived at 10am and left at 8.30pm/001 so that says something!I suggest arriving around 930am so as to be one of the first in and plan the things you want to tick off first as by 11am+ the lines might start backing up. There is surprisingly a lot to do. At first glance you think it might be small/001 but it is quite large and the space is very well utilised. Lots of different themes and the kids will love it. There is also enough for the parents. Food was not the best (at least in the American diner we went to) and it is really overpriced. Suggest you head out of the park walk 2 mins into other parts of Resorts World to have a better dining experience. Make sure to get a stamp on the way out to save the grief re-entering the park. We found that come 5pm or so the park clears out and all of a sudden it takes all of 5 mins to get on a ride. I spent the next couple of hours taking advantage of checking out all the rides as many times as I could.Bottom line - Great day out and well worth the visit.
Prittravel1|Singapore- Singapore|3 February 2017|Awesome experience|5|109427F42560CEB23953AD7C465EAD4C|We ultimately ended up buying annual pass to USS. The rides are awesome and thrilling. Best rides are cylone/001 transformer/001 galactica and mummy. Usually the queue is long and might take time to take ride on any given weekend. But the trick is to keep thrilling rides until late afternoon when the crowd starts to thin down and disperse. Till then enjoy regular shows/001 madagascar/001 shrek/001 jurassic park.
Lauren P|None|3 February 2017|Great for those who love the movies!|4|A58F34C1E12B7C7AF718C511D479201C|I really enjoyed geeking out over the movies and the transformers ride was insanely good!If you buy a ticket with an optional transfer to the park I would recommend just making your own way there. They pick you up at 8:30am when the park doesn't open till 10am as they stop lots to pick people up and just sit for a while in a car park. Better to get a bit longer sleep and just go there directly. Some of the movies/themes are a bit outdated now like battlestar galactica and waterworld.
harshit s|Mumbai (Bombay)- India|3 February 2017|A nice place to be  a must visit in singapore|4|48884371927A8C5BA843779C72AA92EE|This is one place you want to be when in Singapore/001 some of the rides are just amazing (Battlestar Galactica - Cylon/001 Transformers etc.)
Solomon L|None|3 February 2017|The better Disneyland!|5|747FDFB38BCB65355B6301B04E7CF329|Filled with roller coasters/001 shows/001 shops and more/001 I absolutely love Universal Studios. My personal favourites from my last visit includes Spielberg's Lights Camera Action/001 the Guinness World Record Lights display/001 and the Transformers Ride (name). Starting with Spielberg's Lights Camera Action show/001 I love the way they compress the complex process of movie special effects into ten minutes. From the small details such as the sound of rain tapping at the side/001 to the large fiery explosion engulfing the set/001 the ten minute spectacle is certainly worth watching for anyone who has watched a movie/001 just for an idea of how it's done. Then the lights display.
Anon Z|None|2 February 2017|Mind blown|5|22B6B90693062146573A4DC3F19CE4E5|This has to be one of the best fun parks I've ever seen. There are all sorts of events and activities from some of the most iconic movies from universal studios. You'll be amazed how well planned this is. There are all sorts of fun activities for people of all age. If you're are planning a trip to Singapore this has to be a must visit.
adithyaanuroop|Chennai (Madras)- India|2 February 2017|How to get your money's worth at USS|5|CC6365354FC17111396B487F104D02EC|Enough has been said about the rides and attractions at USS so let me know just give you some tips on how to get there/001 where to store your backpack/001 how to save money/001 where to eat and other hacks. GETTING THERE:* We took a cab to Sentosa Island on our first day/001 While chatting with the cab driver/001 he used the phrase "everything is money my friend" which I experienced firsthand. From your research you might already arrived at a conclusion that getting inside sentosa involves an entry fee either through Sentosa Express (SGD4)/001 taxi (SGD2-6/001 based on time of entry) or own car. But there is another option for people to enter Sentosa Island without paying anything. Yeah/001 you guessed it right/001 its the SENTOSA BOARDWALK. Situated at Level 1 of Vivo City mall/001 this 500m boardwalk take you to Sentosa Island free of charge and hey/001 you don't have to walk. Just take the travelator and enjoy the scenery en route. The boardwalk is free of cost upto 31st Dec'17. Its funny how you cannot see a single signboard pointing towards the boardwalk entry point. Get to L1 of Vivo City Mall and pass by the Tung Lok Signatures restaurant to get to the boardwalk.DRINKING WATER* Always carry an bottle with you to avoid purchase of water bottles at extra cost. All the rides have drinking water fountains to fill up on water. This applies to entire Singapore for that matter. We never purchased a bottle of water anywhere during our stay.FREE LOCKERS FOR YOU BACKPACK* You might have come across numerous posts advising you not to carry a backpack in USS since it might be a burden to carry around. Well/001 who DOESNT need a backpack right? I mean where are you going to store you towels/001 selfie sticks/001 change of clothes and snacks (shhhhhhhhh/001 you might get lucky if you play your cards right ;) )The trick is to keep the weight of the backpack to the bare minimum and use he free lockers available at some places. * There are free backpack storage places but they do come with a catch. They are free for only 45minutes after which you need to pay SGD4. However/001 there is no limit to the number of times you use the free lockers. All you need to do is check the waiting time for the ride and store the bags accordingly. There is a locker space available in Ancient Egypt section/001 where you can find the Revenge of the Mummy one of the best rides in USS. Also/001 it is close to The Lost World (Jurassic Park) where you can hop on the Jurassic Park Rapids Adventure/001 another awesome ride. Trick is to find the free locker spaces and use them wisely cos you only need one person to hold your space for the ride/001 if you catch my drift ;)PONCHO* Weather conditions are as unpredictable as the US Presidential Elections. It might rain anytime/001 anywhere. You just need to be equipped enough to face it and take advantage of it. Yes/001 I meant take advantage of it because people don't venture in rain/001 duh. That is where having a poncho can come to your rescue. Ponchos nothing but plastic raincoats made of thin material which serves its purpose at a much cheaper cost than purchasing an umbrella at USS @ USD10/001 ONLY. Ponchos are available at 2 for SGD5. You just need to ask for those.FOOD @ USS* Numerous restaurants and food carts are available inside USS but the prices come to an average of SGD10 if you want to purchase anything. It is mentioned clearly that outside food/snacks are not allowed inside but they do not check you bags inside out. They just ask you to open up and show the items inside. So it is up to you to purchase food/snacks/drinks inside USS or sneak some inside *wink wink*TIPS:1. Finish all the popular rides like Battle Star Galactica (sci-fi city/001 roller coaster)/001 Revenge of the Mummy (Ancient Egypt)/001 Jurassic Park Rapids Adventure and Canopy Flyer (The Lost World)/001 during the lunch break when the waiting times are less. 2. Checkout the timings of shows like Waterwold (The Lost World)/001 Sesame Street (New York) and be there ahead of time to beat the queue.3. Try to plan your visit during the middle of the week like Tues/001 Wed. Waiting time might climb to even 90minutes during peak season and public holidays.4. Get a Universal Express entry pass if you want to beat the line/001 not applicable only for a few rides.If you research and plan your trip to USS properly/001 you can get the maximum out it. Definitely would recommend to everyone across different age groups.
Meidha A|None|2 February 2017|great rides|4|C937988DBAED59E67219730C5D3F92F5|I came when it was raining but I pretty much tried almost all rides that I want to ride. I first tried Transformers since it's indoor/001 and then I tried Battlestar Galactica Human/001 it was not really scary as I thought. If you want more extreme you should try Cylon one. The revenge of the mummy was a really nive experience because you ride roller coaster indoor and dark. it was really good.
Mandie B|Dubai- United Arab Emirates|2 February 2017|Fun filled family day - Sad about the rain!|5|D2B0F95D752A193F191E2F050E12B3FC|We had a great time at Universal Studios Singapore. It was fun rides for the whole family/001 great food and loads to see and explore. It was a bit humid and warm on arrival but this soon changed as we were about 1/4 into the park. It started raining...more like pouring down with thunder galore. This was such a pity because the whole park comes to a standstill and all except 2-3 rides stop working if there is thunder accompanying the rain. Luckily we went prepared with some ponchos in our bags/001 but even this was not enough for the down pouring because we were walking around in water about ankle high. We ultimately missed about 2-3 hours in our day just standing around under shelter waiting for the rain to subside which eventually did but because there was still thunder warnings the park remained to close the rides. I would def visit this park again/001 I would just plan to miss the rain and go on a sunny day. But seeing that Singapore has rain pretty much everyday I don't know why the creators didn't plan for the park to be more equipped to function in the rain or accommodate their visitors. We flew into Singapore and only had the one day to make Universal Studios work/001 so sad for us. And you pay quite a bit for tickets/001 so again...make it work for the visitors and instead having 80% of the park under rain and only 20% under roof in a tropical place with rain all the time....the math is a bit off I should say. It just leaves sad faces on kids that had been excited for this visit for weeks. What did save us was the booking of tickets online and the express passes. We only bought the package allowing one express pass and this helped us getting most of the rides in once the park opened fully again. The ques were endless since it was over peak season. So well worth the extra couple of bucks paid. We had our 5/001 10/001 16 yrs old boys with us. Got some great shots to remember and relived some of the family favorite movies!!
Lindy H|None|2 February 2017|Never Grow Up|5|39D03656D9C6C5157BD07ACCBAB8AA84|My partner and I had an amazing time here being big kids again. I would thoroughly recommending getting the VIP pass for the day to save lining up. The extra money is worth it/001 especially if your with children.
Khalid A|None|2 February 2017|Total excitement|5|E7BF56802738AC7C83AAC4113D3853FD|It was an amazing and different than the one in Paris or Orlando/001 where more attractions and zones to play at. We started from the entrance then went left for kids at far far away land then jerrasic park land then Egypt lands then sci fic where transformers are/001 in between them both lovely roller coasters very fast/001 then we ended at new York lands/001 for more fun i advice you at the entrance to buy the fast track where its very very useful we couldn't finish all zones at one day without it.. each ride that takes 45 m waiting line it took us 5 min to ride .. plus if you are single you can also use the fast track express as a single rider in most rides. Water lands opens at 3 pm .. also look at the schedule of the shows and try to catch up especially in new york the dancing band are very good. I didnt buy anything from stores to not carry many toys and gifts because the universal store at the gate have almost everything and every character u will see inside/001 so i bought when i was leaving just next to the gate/001 out side you can find some nice restaurants for dinner. Park starts from 10 am to 9 pm Wish you a happy experience
DANAAAAAAAAAAAA|None|2 February 2017|fun so much fun must see|5|F3B8BA522E86CB0716AFE2CE4E043624|its not just the games the ride the restorants its the full intertamint for all ages u go and spend all day long also big advice get the fast pass its worth it and if u go in the sumer dress light coz it gets hot but the most fun is the show its like a life thyater right infrant of you totaly wirth visiting
Sharon T|Singapore- Singapore|2 February 2017|Entertainment for the whole family|4|64BFA1DB74885DBD8BAE5E7A26CB4F90|Rides for all ages. Whole entertainment for half a day or full day. If you are impatient to queue/001 you can buy the fast pass. Sometimes queuing helps recompose you after a crazy ride.
m r|LIVERPOOL|2 February 2017|Don't get stung on fast pass charges. Disgraceful experience!|3|9B2CF4B7471180F7E06719665F57E6B0|Went here at the end of December as a party of four. On the way in/001 we asked about the price of "fast pass" tickets and it was 80 dollars each. Quite expensive on top of tickets/001 so had a think about it. Within ten minutes of asking the price/001 we went to buy them/001 only to be told they were now 100 dollars each! Unbelievable/001 but apparently this is normal practice. If the place is busy/001 they hike up the price. Absolutely disgraceful! Have been to Universal studios in other countries/001 have never known this happen. Also/001 couldn't use a lot of the rides due to the weather being bad/001 bug they don't offer a reduction in the price!
