Name | Location | Date | Review Title | Ratings | UID | Review Text
Rajeswar V|None|22 April 2017|Amazing Experience!!! |5|F8FED61DC674A3E16D506C19A99A74E3|Keep one full day if not 2 to cover the whole Sentosa Island. Universal studios have some normal rides and some fantastic shows and rides.. don't miss Tranformers experience and water world show. Depending on the rush at that point of time/001 it is advisable to take premium pass .. advantage of this pass is not only it saves time at long queues/001 one can go for repeat rides and shows using this as many times as you want. We enjoyed repeat for Transformers ride as we liked it a lot and also to some other rides depending on kids demands. :) Lots of eateries available and so food is not a problem . People with big pockets can even venture to the casino. Overall/001 it was just awesome time spent there.
DaBene|Jakarta- Indonesia|22 April 2017|Good rides but bad service and infrastructure|3|81D98937E4B0679C52EBD274082B912F|Went there on a weekday.About 200+ people were queuing for 30 minutes at the ticket counter as only two booths (four clerks) were open. Request to open further booths was left unanswered.Note: You will save a lot of time if you buy the express pass (but beware it does not apply to all attractions)Rides were fun. Especially Mummy/001 Galaktika and Transformers. Waterworld show was cancelled as it started to rain (given high ticket prices something that park management definitely want to fix by either offering a discount or voucher or by modifying infrastructure).It was also the rain that highlighted the park's major shortcoming. Once it starts/001 you are stuck wherever you are. No transport/001 no covered walkways. Only option is to buy a S$ 39 umbrella (!) or a S$ 5 cape both of which will leave your lower body exposed while wading through the elements.You will find many food choices. Qualitatively/001 none rise above average (except for price tags which approach the zone of usury).Better management and customer focus would make this a fun experience.
Cindy R|Metro Manila- Philippines|22 April 2017|Hot day in USS|3|568FE2A794A603828D21A8469C3F564D|Hot Hot Hot - cover yourself with sunblock/001 bring umbrellas and ponchos for kids/001 wear comfy shoes!! Food is your average amusement park food. Cylon ride is ca-ray-zee!! only for the thrill seekers- or try "human" ride for humans. Loved the Mummy ... Downside is there is no Harry Potter Park. And no Minions either.
Ray A|None|22 April 2017|One of the best places in Singapore in my opinion|5|586897B44527808ECC562CE3AAC1DE40|Well worth the money. You can go into the rides as many times as you want/001 and I took advantage of it. The transformer ride is FANTASTIC. The Cylon rollercoaster too/001 very scary. Then there's the mummy rollercoaster. This one was even scarier to me because it was DESIGNED to be scary! Jumpscares/001 steep falls/001 and unlike other rollercoasters/001 you can't even see what's going to happen! The place is very well themed too. There was this one place that was themed after how western countries looked like a few centuries ago/001 and they nailed it. It looked as if we actually traveled through time. The only thing missing were a few people in coats and suites with a smoking pipe in their mouths. Fantastic.If you've got a free day/001 then I'd recommend you to come here. You will not regret it.
Teguh S|None|22 April 2017|Universal Studios Singapore in March 2016|4|E7FD504387C2F45FAF8D2F19AE43F6AC|Like Dufan in Jakarta City Indonesia/001 but more clean/001 large/001 neat/001 and complete for enjoying the game/001 will be visit again for next trip to Singapore
SHARIFAH_HANIM|Johor Bahru- Malaysia|21 April 2017|Never regret |5|E740C822FFC88596F033D9A32063BE7E|I've been there three times.. everything is full of fun.. sure i will right back ....plsease don't miss the show at the lost word
Bryan F|None|21 April 2017|Wow and then disappointing.|2|60A5406FC4165BCE288D4CD2E357719F|Firstly place is amazing and first thoughts are wow! But one ride had delays to begin with which I can understand happens even the second ride having delays in the same day its kinda just bad luck but still annoying. Then when you go to get your stuff out of locker knowing you need to take cards and doesnt have to be cash you would expect it to work. Well it doesnt/001 had to rush around at closing time finding atm to get cash out and employee we approached for help had no idea what we were on about. So overall loved the place but man they need to sort their s@*t out.
Adrian S|Colombo- Sri Lanka|21 April 2017|The best theme park in South Asia!|5|809A0B9C4E2498C83B6920A7195A2731|Universal Studios Singapore offers pretty much your childhood fantasises coming true. All the rides are thrilling and you can take your kids to most of them. You can even buy food and souvenirs from Universal Studios - quite expensive though!I would recommend you to buy a no queue pass/ fast lane ticket so that you can go to the rides asap. Otherwise you'll just be standing in the queues and will not be able to go on a ride.
Jo A|Sydney- Australia|21 April 2017|Great day.|4|A0A9A3617C7437988D472E6314C78A48|An awesome theme park better than anything in Australia. Rides were awesome but closed when there was a storm .
Namrata M|Gurugram (Gurgaon)- India|21 April 2017|Back to Childhood again...|5|5379CFC3D534D45D55AF49F86CB631BB|The theme park is excellent and a must visit in Singapore. The park has been well planned and the rides are lot of fun. Lot of attractions and activities along the way. All rides are a must visit. Do reach the park early to be able to view the entire stretch. Would surely come back with lot of memories.
NP N|None|21 April 2017|Fantastic |5|92422F434D03478EA62068590E5B0A12|Clean and well organized Wish they monitored better as some cut through queue and the ones waiting get treated unfairly naturally Yet excellent atmosphere
Hakeem Y|None|21 April 2017|Very fun|5|64656951CEA0656C5A8313964D59AE20|The employees there are very polite and friendly. They are also very knowledgeable about each ride. They are very good at helping customers who needs help. They always try to help their customers.
sarahe2703|None|21 April 2017|Great day|4|3CEEEFF731633657AC360682E9772D0A|So many fun rides especially love the red roller coaster and the dragon roller coaster. Definitely recommend it.
lynorap|Sydney- Australia|21 April 2017|Fun day|5|5DF90F25372A4D9F51B3D7C86CDC24B0|Universal was great fun not as big as I thought it would be. Buy your express tickets makes life so much easier. Get there early and you can do it all in a day.
Corinne S|Battaramulla- Sri Lanka|21 April 2017|Wonderful Attraction!|5|13F1F8DFBB2E2FC49DB8182C2F43468A|This was the first attraction that me and my family (3 of us) visited. We booked through the hotel (Mandarin Orchard) which cost us S$74 per person without transfers. When we got there it was noon and we were in time to see the Sesame Street Live show. It was great. Even we adults enjoyed it. Thereafter we went on the rides. The battle starts Galactica roller coaster was awesome. But to get to it there was a very long queue and we would have had to wait closer upon an hour. It was a holiday the day we went. However/001 I suggest that you take the express ticket so that you could enjoy all the attractions within Universal Studios and get there in the morning. By waiting in the queue/001 we missed quite a few. The other rides we went on were the canopy flyer/001 Madagascar: a crate adventure (it was fun) and Jurassic Park Rapids. The Lost World rock climb too was fantastic/001 if you manage to make it to the top. Overall it was a fantastic day and we enjoyed it thoroughly.
jaddyb0y|Bengaluru- India|20 April 2017|An Amazing experience!!|5|4405573A658A0EA41F7BE090660D092F|This place is full of exciting rides and attractions. My favorites were the Galatica transformers roller coster/001 the 7D rides/001 the Mummy returns/001 the dance performances/001 the crackers blasted at the end etc. It is a great place for kids above 4-5 yrs as well!!The only concern is the long queues unless you can afford the VIP pass. Another couple of Tips would be to not do the Universal Studios and Sentosa Island in 1 day/001 it's impossible. Also/001 do not buy the magnets from here/001 as you would get the same and cooler ones at the $1 Market!!
rcsdev|Mumbai (Bombay)- India|20 April 2017|Fanrastic theme park enjoyed a lot|5|80F1B48D33148E285C8C49B69D2C876A|One must reach as early as possible and should avoid week end days the timings are 10 to 7 we have finished almost all the attractions. Enjoyed a lot family is very happy some of the attractions like revenge of the mummy and jurasik park has unforgettable experience
KiddySing|Singapore|20 April 2017|Fun for all ages|5|239A0B9DB6025EA7E2C264F83E503E4A|This is a must visit. You just feel happy when you come here. There are activities for all ages. My 80 year old mum had fun! The rides range from mild to exhilarating. Set aside at least half a day to experience the place.
Gemma B|Christchurch- New Zealand|20 April 2017|The Best Attraction on Sentosa|5|0F2F008E5EE6DC8B56FEE004AF317532|Definitely the best attraction on Sentosa! Just watch the weather. The roller coasters are shut down if there is lightening. Great fun for all ages. Get an express pass so you don't have to queue! We had a blast!
Kay D|None|20 April 2017|Fun fun fun|5|CF0843CB9805151FDA3F489554248D2F|First time at Universal. Went there with our tickets bought online which I think is much cheaper than buying it there and will save you a lot of time. We went there 10 am which is their opening hour which I recommend since line from queue is still short. While it was scorching hot when we visited. I must say that I enjoyed The Mummy/001 Transformers/001 Battlestar Galactica/001 a must ride for adults. I tried exchanging my local currency to Sgd and rates are way higher when you do it there. Just walk a few steps to Resorts World they also have money changer there. :)
Paige8886|Sydney|20 April 2017|Great rides but very crowded |4|02737472ED7E060A065942B03FFCDCAB|We came here with our 2 children (3 and 5) for the second time. It is expensive to get in and expensive to eat and drink once inside. The kids loved the Sesame St show. It was really crowded and we ended up buying an express pass which cost another $60 each. This helped us get on a few rides with no waiting. Great place but expect to spend a lot of money!
Theworldexplorer12|Singapore- Singapore|20 April 2017|The best place for a fun adventure!|5|008C8A742B72C9BC1576B7396B1C139F|This is a No.1 must in Singapore! Suitable for the young and old/001 I highly recommend this place for all tourists. Even though there will be queues/001 a special pass can be bought to get to the front of the line without waiting. I guarantee that you will have a fun and awesome time!
mblewis2017|Sydney- Australia|20 April 2017|Family Holiday|4|CF2AD884057FE36D4B4EA4F59A10D5D6|Stayed at Swissotel Merchant Court at Clarke Quay. Went to Sentosa Island via MRT to Harbourtown and then $4.00 pp for a tramride to Sentosa Island. Took approx 20 min.Arrived before opening 9.45ish. Pre-printed ticket bought online from main website/001 easy access... made a bee line for the Transformers ride no queue then onto Mummy Ride (not for the faint hearted extreme roller coaster in the dark) and then Jurassic Ride which was my children's favourite (aged 10 & 8). The Jurassic section doesn't open until 11.00am but we were there at the opening and managed to get on the ride straight away. After that we cruised through the other lands 4D Shrek show was great. Food wasn't great but not allowed to take in food or drink. Husband enjoyed the fruit cup. They have water stations/fans everywhere including in the waiting line for rides. Overall a fun day out with the kids/001 were done by 2.00pm. We then visited Candylicious outside of Universal for an ice cream. Then onto Trick Eye Museum... was quiet at the beginning however near the end was hectic with lots of people entering after leaving Universal I'm guessing. Made it hard to take some good photos. Kids loved Trick Eye.
KrazeeeL|None|20 April 2017|Fun|3|F74C342E5582CAD37484D29721C5FA86|Not a bad theme park. Not that many rides. Make sure you get here early to avoid the queues which can be up to an hour or 2 wait
DeonGovenderDj|Durban- South Africa|20 April 2017|Waiting for rides can make you get old.|2|841D74501D5A802E2D15D07E0CBE22BC|So I got here one hour before the first ride which was transformers/001 the wait was over 70 mins/001 in fact I'm writing this while in the queue. If you want to waste time and maybe watch a movie on your mobile then do the normal pass/001 otherwise pay $50 per person and skip the queue. I bought that pass after but trust me/001 don't wait in queues/001 the day will pass by and you won't enjoy it.
Pradina K|None|20 April 2017|wonderful place|5|6B590E507A03599F3FEC90E55A45BA95|you will need a whole day to explore this place. everything is great/001 every place is wonderful. i'm not trying everything since the queue just so long/001 but i had a great time. a lot of spot for photo stop tough LOL
Linlin X|None|20 April 2017|good place can spend a whole day  even not enough!|5|10A4FDBD17E524ED7718F8DAC833A3A6|good place can spend a whole day/001 even not enough! similar with other universal studios/001 BUT has a "transformers" theme park/001 which is my kids' favorate. We met Optimus Prime and Bumble Bee!!!
ilovedisneytravel|None|20 April 2017|Great fun|5|E32917E51C54D28B85E95EF75503BC91|We went on a Wednesday and had a great time. We stayed until closing time and found wait times around 5pm was only about 5mins for lots rides. We managed to do Transformers ride 3 times that way. Very cool park
BikerBird|Berkshire|20 April 2017|Ticks all the boxes|5|0039FA2A9923727673573478F828EFE4|Busy so needless to say/001 if you can afford it/001 buy the queue jumping tickets! It's not the biggest theme park but you'll easily do it in a day!
raaaziz|None|20 April 2017|Great but waiting times!!!|4|F0C233FEA7324EA242EC3D50F59B2C49|As our hotel was close to harbourfront station/001 we made our way up to the top following signs for the sentosa line and purchased our tickets at the top and bordered the monorail. Quick and easy way to access sentosa island and then universal studios onwards. The studios itself is great with plenty of rides (although many of which are aimed towards children). A lot of the main bigger rides had long waiting times (some even having waiting times up to 90 minutes!). Few places to eat inside as well as some souvenir/gift shops. Overall/001 a good day out as there are plenty of other things to also do on sentosa island including the beaches. Just be wary with the weather as if there are thunderstorms/001 we were advised that the studios may be closed.
Ferdiantono L|None|19 April 2017|Nice theme park in SEA.|4|0BD267E7B611EE7EB0E4D2611F0C9D98|Can't expect more than this/001 probably the best theme park in SEA at the moment.I tried the Dragon roller coaster/001 Madagascar carousel/001 Shrek show/001 Egyptian ride and more. Everything is pretty decent. They have shops selling souvenirs/001 food and beverages inside so make sure to bring extra cash.
Daryl S|London|19 April 2017|Not for hardcore rollercoaster enthusiasts but a great day out|4|2B4792D4B1CBA413781AD99C54602F01|Had an excellent day here with my partner who is not the biggest fan of massive rollercoasters.The park is excellent/001 relatively small compared to US counterparts and many key rides and themes missing in my opinion. Luckily there are still some really enjoyable rides/001 great opportunities to meet characters and do all the fun things that is a day out a an amusement park.The food in the park is lacking/001 not many options and the options are not well presented or particularly good quality. It is very hard to get anything which could pass as healthy which doesn't look 'sad'.It is very easy to do this park in a day and I would strongly suggest getting the fast pass as it means that you can avoid waiting and leave the park on a high without ever having to wait more than maybe 15mins at the peak times if you go on a week day that is not a school holiday.
LOLL73|Southern River- Australia|19 April 2017|Family Holiday|4|229468641F13462A4C322AF1E2F02CEB|Fantastic spot for the kids /001would highly recommed getting an express pass - best thing we did . You pretty much skip all the cues and go straight to the front.Food inside also very good
dianajane4|Dasmarinas City- Philippines|19 April 2017|Want to come back when my kid grow up|5|0957638C7476F85605DB973AD12C8E8D|I want here with my family/001/001 It's really fun and great! even thou it rain that day/001 we still enjoy it! hopefully i can come back again with my kid.
Ravi L|Hyderabad- India|18 April 2017|An awesome amusement park|5|4DB8BF670698144CE41893B17295712D|The place is filled with some of the most amazing rides one can ever think of. The Transformer/001 The Mummy/001 The Roller Coasters you name it. An awesome experience worth each and every penny. DONT by mistake also ever visit here on a Weekend as you may end up wasting a lot of time queuing up for the rides. Do not miss the shows here. An amazing water fights show is the highlight of Universal Studio. And has some amazing restaurants also. Must must must visit place.
GSBennett|Chiang Rai Province- Thailand|18 April 2017|Roller Coaster Fun for all levels|5|7D96C416CCF200B34BC29464A4E8BA3A|We enjoyed everything from the worlds best candy shop to the multiple thrill coasters. A lot of fun in a small place and you will need about 3 days to see it all. Well trained staff.
Pam O|Queensland- Australia|18 April 2017|best theme park!! |5|4B60F2772D9956A6B551E0F4862872B8|If you've never been to Singapore/001 make sure you take a day out to visit Sentosa Island/001 especially Universal Studios. You can buy discounted tickets through travel websites like GoVoyagin/001 there are special bundle ticket options available to visit multiple attractions on Sentosa & maximise your fun; this visit we purchased a double for Universal Studios & S.E.A. Aquarium. The entrances are directly across from one another/001 both are awesome attractions & there is something for everyone. The instructions to redeem the tickets on the confirmation email were perfect/001 but when we tried to print our passes at the Universal Studios self help kiosk the printers weren't working so to avoid that I recommend going directly to Guest Services (which for USS is hidden directly behind the yellow ticket boxes where general public line up) and they will print your tickets for you and all is good. Pass outs are available any time the attractions are open/001 so what we do if the heat & the wait lines to go on rides becomes too much/001 is escape to the Aquarium & into the air con to wind down & enjoy watching the marine life in the huge aquarium. I recommend for Universal Studios to either turn up right on 10am/001 or wait until after 1pm (which still gives you 6 hours) if you want to avoid long wait lines. Anyway this bundle is great value for money/001 we searched for many offers and this one was good value/001 easy and undeniably the best combo pick for Sentosa.Also/001 check the website for any ride closures. And if you want to save cash on the food offerings at USS/001 there are cheaper food outlets like macdonalds/001 texas chicken & many different asian diners & restaurants outside the park in rwsentosa.
