Name | Location | Date | Review Title | Ratings | UID | Review Text
SuitcaseLawyer|The Woodlands- Texas|22 March 2017|Universal Studios outside of the U.S. with no corners cut!!|5|D746D2820F740E0854BD91D55F4D2C7B|It was great to go to Universal Studios with my youngest of nephews. We had an amazing time enjoying many of the rides and attractions that they have available in Los Angeles or in Orlando.Please bear in mind that they do not have the Harry Potter world in Singapore nor do they sell items related to it. They are supposed to make this addition in the future but I don't know when. You will however find everything else. From Sesame Street/001 to the Minions/001 Shrek/001 Battlestar Galactica/001 the Mummy/001 Jurassic Park/001 etc.There is a Mel's Diner with U.S. fare/001 as well as other dining options. It may be a but smaller than the one in LA/001 and obviously there is no back lot tour. You will enjoy this park.It is located in Sentosa Island easily accesible by subway/001 monorail or taxi.
varchassri|New Delhi- India|21 March 2017|Good entertaining place|4|6CDCA481D0C6A39890E044D74224A13C|Our visit to this place was quite exciting. They conduct main water shows that start around 1330 hrs. Apart they have other in house shows that keep running through out the day. There are lot of street performances.One can enjoy boat rides/001 rubber boat rides/001 roller coaster rides/001 restaurants and much more. A nice experience for around 4 to 5 hours. This place is best suited for youngsters and with children. Entertaining place indee/001
gothicladie|Port Douglas- Australia|21 March 2017|Rides|4|575D0BE6301EC9110BFC6DB9F1CC93A4|Had a good day out there/001 very clean/001 had fun/001 some of rides were shut i.e. Water park rides/001 ......
alvinleereviews|Singapore- Singapore|21 March 2017|Perfect.|5|5A6ABA213D845C6DDD4D3DDF181D37DF|Great rides and attractions. Went for the cylon/human multiple times as we had express passes and would definitely visit again!
A TripAdvisor Member|None|20 March 2017|Theme Park with Awesome Rides|5|None|Been here quite a few times with family and friends. The rides are fantastic. Do plan to go during weekdays and non peak seasons as the queue for rides might takes up to 1 hour. Its a must ride for me for Transformer ride/001 mummy roller coaster/001 rapid adventure boat ride/001 flying canopy/001 puss in boots mini rollercoaster. Its a must watch for the waterworld show and Sherk 4D show. The rest of the attraction can take it if you have the time. I will always go for the shortest waiting time first as the queuing time will change sometimes will be shorter half hour later. But usually after 6pm/001 most of the attraction will have lesser people queuing as most of them went home already.
NeverHateEating|None|20 March 2017|Love Cylon Attractions|5|F56D3D07F9BC85693FD94AB83AD7BE8E|You have to ride this attractions whenever you are in Universal Studios Singapore. Besides this rode you have to try The Mummy Returns. But if you guys don't like adrenaline attractions/001 you can try another rides. Because in Universal Studios Singapore they have Variations ride that suits for kids or adults. To go here you can take a monorail from ViVo City.
Dian A|None|20 March 2017|Our Annual Escape|5|9D2AAA96156605D5CB42253D7A683616|Not too many people/001 not too crowded this time of the year/001 so it was really nice. Went on all the rides/001 the weather was good so all the rides were open and running! The Mummy ride was crazy fun! Try them all!
Ashiqur R|None|20 March 2017|WoW..|5|798CD6AD5206D8835EBB3B948DE205B0|In my opinion/001 it is the greatest place to visit in singapore..you should be there for whole day and avoid weekend for extra rush..
Neha_bhrt|None|20 March 2017|Best experience  Must visit|5|4C7AC0497B55A3F910A1BDA60FAA2D80|It was awesome fun to be here. This park is huge and everything is so amazing. All attractions/001 rides/001 live movie screening/001 so many movie characters/001 street shows. Transformers ride is not to be missed. Wonderful experience.
kimdanella|Quezon City- Philippines|19 March 2017|Best roller coaster ever|5|AADD2932092132548C796CBEAE1AD2D3|USS is so big that you need to be there upon the time it opens. Foods are quite expensive so I advice you to bring your own water/001 small bag/001 handkerchief & an extra shirt. Going there is easy because there's a free train from Vivo city to USS. There are free locker rentals for the extreme rides which covers usually around 30-40mins/001 just in time when you finish the ride. The "must-ride" there are The Mummy/001 Transformers/001 & Battlestar Galactica. There's a map that will be given to you & make sure that you ride everything so you enjoy what you paid for. Rides vary from extreme rides to shows for children.
suezie312|New York|19 March 2017|Interesting & Full of Fun|4|F741658E8F5A02899BB2F9CCEF208108|We visited USS for the first time. It was the super crowded but super fun/001 no less. My kids enjoyed all the rides. We didn't take the Battlestar Galactica though coz we were too scared. Haha. But the Transformers Ride was awesome! We will visit again soon. This time we will make sure we purchase the Express tickets as well to cut on queue time.
NickHtun|None|19 March 2017|One of the best place to visit|5|ADA3B718175C7D76F5E18B078E1C3240|Lots of attractions/001 thrill rides/001 movies characters and interesting show make it one of the best places to visit for young and old alike.
akshatpaul|New Delhi- India|18 March 2017|Must visit when you are in Singapore & from India|4|20F4D8662CD0529F663EC8F596644CD3|My title says it all - this is one of best amusement parks if you are coming from India there is nothing to match here. Keep one full day for Universal and buy express card to beat the line - lines are really long. And the best rides could take over 2hrs of standing if you dont have express tickets. With express it will take 30 mins too. Must visit rides are Transformer/001 Pyramid and Alien vs predator roller coaster. In food do try burgers at american diner they are amazing.
zangisaac|Ho Chi Minh City- Vietnam|18 March 2017|Must-see place when visiting Singapore|5|CFAEB297E42F143AD3BEC0E0E5C57E7F|Though the price is relatively high but the service is value for money. There are a lot entertainment reminding our passion for movies. There are parades around weekend for the children. However/001 you might suffer from long queues during national holidays or weekends.
michaelbP9066EQ|Perth- Australia|18 March 2017|Overrated|2|2DF29D2162992106732BF9CDC44BD99E|Very expensive destination...not impressed with any of the exhibits...bit of a rip off really. No comparison to Universal Studios in LA...no filming activities or film sets/001 very poor definition of Hollywood and very dated exhibits. Not representative of Universal Studios at all. Main activity is to rip money out of tourists...very successfully. Very poor sign posting to connect with cable car to/from Singapore/Santosa Island. Staff and guides not very helpful with directions.
Aakansha J|None|17 March 2017|This is a must to See......|5|0D19C30F0CACB9D2CA35F3DC2521CD26|This is great attraction for all ages.... Everyone will have lots of fun here. You won't have the time to get bored at all. There is an event going on everywhere you turn your head. You won't have to walk that far to get to the next event and there are many rides there as well. You should get the ticket for this online as it is easier and you get a discount as well. There are a lot of restaurants inside and outside food is not allowed but there is not much food options for vegetarians/ Indians. But we still got some veg Indian food from a cafe/ restaurant in the mummy world and you could get ice cream/001 brownies/001 fries and stuff to eat as well.It will take you a whole day to see it completely and still you will feel like you missed many things/001 so be on time to enter. Also do take the map at the entrance as it will provide you with all the details of the events and there time as well/001 plus a description of all the rides and events.
James M|None|17 March 2017|Universal studios |5|508E4ECFB5C433DEC3C73FD097927230|A wonderful world to explore. Universal studios is full of attractions that will blow ur mind. Makes sure you visit the place anytime you are in singapore.
alhasan1909|Lahore- Pakistan|17 March 2017|You Cannot Miss This|5|3A3ABB12433700AC6CFA706E75766590|Yes it's over priced the food is expensive there might even be long queues but if haven't been there you must visit at least once specially with children they will love it. The rides are fantastic the shows are amazing Specially the Rockafellas Street Boys in the New York section they put on an incredible show. My kids loved the Sesame Street show time will just fly by. Great Fun a bit expensive but you must experience it at least once if your visiting Singapore
borg69|Sydney|17 March 2017|Great day|4|678C3F3E9226F1F6C3B9D0F57A078FD9|Had a great day at Universal studios. Reasonably priced entry and food. One problem is waiting times for rides. You can purchase a fast pass but this an expensive option as they range from $50- $80 per person.
NhungNguyen811|Ho Chi Minh City- Vietnam|17 March 2017|Exciting place  but not for oldie|4|1308488770B581E1D5D81E5812081A92|I've been there twice. The first time was with my friend back to 2014. We went there on weekend and faced long queues for every ride. The second time was with my family last Oct. We was there on weekday/001 so the line is much shorter. The whole park was still great as usual. The best ride must be Transformer/001 we tried twice!!! The problem is that my parents were not really into these exciting rides. After two rides/001 they gave up and just walked around looking and eating instead. So/001 advice for those with oldie: - should not bring them there unless they are ready for thrilling games. - Food and drink could be expensive there/001 so it's better if you prepare some in advance. There're taps in every game/001 so just bring the empty bottle and you can take the water in the tap.- Be there on weekday to avoid the long queue- Bring hat and put on sunscreen to avoid the heat.
Clarinda L|None|17 March 2017|Felt Like A Child Again|4|D421008DBE4FB1D875180A8947F950B5|It was great to reminisce the fairy tales and action heroes from the movies.The rides and sights are the best!I enjoyed Spielberg's action hurricane experience.Sesame St characters were as cute as I remember/001 I just missed Big Bird!Marlyn Monroe was quite a stunner.I love USS!
ketkif|Mumbai (Bombay)- India|16 March 2017|A Must visit once you are at Singapore|4|6BA507E5A6B1AAAC9BEEC59459CCDF1D|A Must visit once you are at Singapore but also be prepared to take the attitude of some korean staff working at Universal Studios. Behavior of the staff is rude but the rides/001 games 3D and 4D shows are awesome.
Yebe|Jakarta- Indonesia|16 March 2017|So many great attraction|4|EFB1005CD17390DD9D8DE4450945BCC6|I visit Universal studio when Halloween event. It is so good and scary too (in good way). The queue was so long/001 it took about 1 hour for 1 attraction.
alsawo|Brooklyn- NY|16 March 2017|Small but worthwhile |5|846189A4CEFFC5304011411727D317AA|You don't need multiple days as this is a very small park. In one day we were able to do everything twice. It's great for young children or as a first theme park experience. For older kids wanting a lot of fast roller coasters/001 it might be disappointing. Our five year old could do almost everything. Our three year old could do enough. We visited midweek and there were very short lines/001 normally 5 or 10 minutes if we couldn't walk right on. The longest we waited was 30 minutes for Transformers. We considered the fast passes but I'm so glad we didn't pay the extra money. No need. Crowds were very manageable. Much of the park is covered so you aren't in the hot sun too much. I had never seen that at another theme park. It was great!Expect your typical overpriced theme park food and souvenirs. They say no outside food or drinks but this didn't seem to be enforced. If I had to do it again I might bring my own snacks.
ZzZ_Clye|None|15 March 2017|Well Planned Route Helped!|4|C68207EF57D21449599810C20C6114A0|Went there during CNY (I know!) I thought I was setting myself (and my husband) up for disaster but it turned out better than I expected! We did exactly what was recommended online. Go to the popular rides first/001 eat lunch early (at 12noon) and take note the show time so that we won't miss anything. We ended up riding all the popular rides more than once/001 some thrice! (No Express Pass required) We had lots of extra time taking pictures and even try some of the children rides (:D). However/001 I would like to add a few things. It is great to wear shorts with zippers so that you can keep some of your paper money with you when going for rides especially those don't allow you to bring anything with ya and asked you to lock it in the locker. The queue wasn't taking too long just we were lost track of the time and then we were stranded because we over the 40mins free period (we were there 42mins mark - serious!) and need to pay 2$ before can collect our stuff. Our wallets were inside the locker. Luckily I manage to borrow some from a kind couple that just walked in to put their stuff inside the locker. Or better still load your EzLink card with some money on it and just carry it around inside your zipper pocket :D No coins because the staffs will buzz you out from the queue. We brought our own raincoat/001 one that provides good protection but thin. Because what they sell inside the themepark really do nothing for you. We even get to enjoy the Water World Show right at the wet area without being (soaking) wet! Don't go for Cylon and Human first if you are there early in the morning right when the themepark open. Why? Because that early/001 they are not running at full capacity. So eventho the lines aren't long but it will take double the time to clear. That's what happened to us..so after the Human ride/001 we went to another one then came back for Cylon when it is running at full capacity. We had a great time!
elden e|None|15 March 2017|Best Day|5|9F4546FBA05665F873593266177829CF|Spent a day in universal studio.1st ride: Jurassic park (prepare to be wet! but there are dryer available outside to dry yourself.)2nd Ride: The Mummy (very thrilling! because its dark inside)3rd Ride: Transformer ( a 3D roller coaster ride. it was awesome but be prepare for a long queue)4th: Water World Show (Prepare to get wet! At the end of show you can have an photograph session with the cast)other ride: Puss in Boots ride/001 roller coaster/001 Shrek 4D cinema/001 Madagascar ride etc..Overall/001 it is a fun and enjoyable day even though at the end of the day you felt tired.
veelala|None|15 March 2017|The most fun we had in Singapore!|5|00371E5BD8823CB324E196831999A063|I think Universal Studios was the part of our trip that all of us were looking forward to the most. We visited the park on October 10/001 2016.We booked our tickets online on the Sentosa site and received a discount + a free water bottle (with the head of the Indominus-Rex from Jurassic World). I would recommend the online reservation because you won't have to spend a ton buying water bottles within the park/001 and the refills are not as expensive as filling up once.We entered the park around at 10 am/001 and Beetlejuice was standing near the entrance. We went on the Jurassic Park River Rapids ride first/001 and then went on The Mummy. The later's queue was around 45 minutes the first time we rode it/001 but we didn't get bored. There is music and sound effects along the way/001 and plenty to look at.We had lunch at the Discovery Center in Jurassic Park - wet noodles with vegetables. Four of us shared three plates as the quantity is pretty big and it's a little expensive. So this is a good option for vegans. The ambiance in the place was of course great.I emailed the company before-hand about options and they also suggested the Oasis Space Cafe. Their Indian option with chana masala/001 rice and papadums is vegan. Being Indian/001 we didn't want to have Indian food even on vacation (: Via email/001 they also said they could customize a pizza without cheese or dairy products. So make sure to contact them in advance if you have any special dietary needs.After lunch/001 we made our way towards the junction where Jurassic Park/001 Water World and Far Far Away meet/001 and got to see the raptor show. Took a bunch of pictures and successfully answered that Bubbles was a velociraptor (yay dinosaur-loving me!) We rode The Mummy again around at 3 pm and the wait time was only 10 minutes (yay!) We also walked around and discovered other places like the Canopy Flyer. If you walk a little further inside/001 you will see nice picture areas with a T-Rex fossil head and broken dinosaur eggs that you can sit in.Unfortunately we couldn't meet any of the Sesame Street characters. When we got to the designated area/001 they were leaving to take a break/001 and when we came back they still hadn't returned.Before leaving/001 we rode Madagascar A Crate Adventure/001 King Julien's Beach Party-Go-Round/001 Spaghetti Space Chase/001 Accelerator/001 Lights/001 Camera/001 Action/001 and Shrek 4-D Adventure.Our favorites were definitely Jurassic Park Rapids/001 The Mummy and Canopy Flyer.The park is small and the day we went/001 the crowd wasn't too big. Staff was extremely friendly and helpful. Everyone who worked there was always smiling. Would definitely visit again/001 thanks for the memories and the experience Universal Studios!
kim1012|Singapore|15 March 2017|Brilliant|5|2E1D2C9761530A32CC23C51E3359F874|Universal studios has worked very hard to make the space not just an attraction/001 but also an experience. Having the fast pass really helped us to enjoy the experience better and without queues and my two daughters had a blast.
David L|Blue Mountains- Australia|15 March 2017|Universal Studios - Singapore is great|5|C44306A6758A3C62EFB7EA8A0EE49C88|My wife and I had a great day at Universal Studios/001 it is a bit out of the way and expensive to get to if you travel on the cable cars/001 there is also a long walk to get to it after the cable cars. It is not well sign posted and we had no idea how far it was from the transport. There is a lot on this Island and Universal appears tucked away in a corner. Once there it is a great place/001 first of all we received the Seniors Discount (it doesn't matter which country you are from - if you are over 60 you can get in at the Seniors Rate - just let them know when buying your ticket). The park was fantastic and well designed/001 we enjoyed the rides and things to see in all the lands. This is a fantastic day out.
cathylewis997|Wisbech- United Kingdom|14 March 2017|Good day |5|B86222D015B9C95DD920429226133F3A|Spent the day on sentosa island and visited universal studios/001 brillant day ques for rides werent too bad/001 we went on a monday as thought the weekend would be busy. Lovely place/001 enjoyed the waterworld show/001 sit at the back if you dont wana get wet.Food and drink a bit pricey but plenty of free water fountains about so just take a bottle and keep filling.The shrek 4D ride was really good and well worth a visit but was disapointed with the lights camera auction in the new Yorkshire zone.Good day for all the family well worth a visit
_applehoney1001|Singapore- Singapore|14 March 2017|BAD ATTITUDE|1|27CA743DF452F75AA5F7FCE76E859860|was with friends who had express tickets while i don't but we followed rules and queued but was met with a staff with very bad attitude at Cylon. Was accused by her and got pulled out of the ride. Decided to just give up on riding it.
SwapnilB B|Aurangabad|14 March 2017|Adventurous Ride|5|A0E166A543897C60567672157B0F4439|1) unforgettable thrilling experience 2) excellent atmosphere/001 it feel like you have enter in very different and exciting world.3) Mummy ride/001 Transformer ride/001 roller coaster ride.4) Action studio is also very good
Lokesh G|Singapore- Singapore|14 March 2017|Fantastic Adventure! Planning to go again!|5|2F896DC6870D9822BA76049F41572428|I visited Universal Studio along with my family and my friend's family. We both have young kids (5 year old and 1 year old). But/001 that did not limit us from having all the fun! There are loads of things to do at Universal Studios for everyone. My Son (5 year old) had lots of fun at the Puss in Boots/001 Far Far Away from Shrek series/001 Madagascar themed ride/001 Transformers/001 etc. We had a great time riding on Battle Star Galactica! It's a great experience. Don't miss that. If you can go there on a weekday around 11/001 you can pretty much cover everything without buying an add-on express ticket. But if you are not so lucky/001 then better to buy an express ticket! This allows you to skip the queue for lost of the rides! Don't miss the Ancient Egypt and the Lost World attractions. If you are not too fussy about drinking water/001 try to carry an empty bottle so you can fill it up at various water stations inside! Food is expensive inside the studio/001 but you can always have god at the Malaysian Food court just outside Universal Studio. If you are lucky and it doesn't rain/001 you will have lots of fun! We plan to go there again during my son's school holidays!
tanlydia608|Singapore- Singapore|14 March 2017|The Lights Camera Action|4|5CC83635417AD016862A4C1B871BF71F|Several activities/001 my favourite one was Lights/001Camera/001 Action- where they showcase movie tips and editing . Tips & Tricks you learn from a director perspective.
LucasBDS|Singapore- Singapore|14 March 2017|Wonderful rides!!|5|A4E079D5F25474AAE3FA6D2D88623A57|My family and I went to Universal studios and we had a whale of a time there. We rode rides like Shrek's 4D Ride and the best roller-coaster there was the Battlestar Galactica.
Rachel B|Mandaluyong- Philippines|14 March 2017|Thrilling!|5|8AC94C0942543F40160600A60594A839|A must-go to place if you're going to Sentosa Island. The rides always start you off with some kind of panic. IT tries to scare you and heighten your emotions/001 which really adds to the thrill! My favorite ride is the Transformer ride. It's really cool - a combination of virtual reality/001mini roller coaster and great storytelling. If you have no health problems/001 I suggest you try this out! :D It's worth spending a day in. If you're not that into rides/001 there are shows too and a lot of instagrammable views inside (all man-made).
Chix C|Manila- Philippines|13 March 2017|Worth the visit|4|B6477C1CF59FFA8619D62E844DE1830E|We went to USS last March 2/001 2017 as a couple we booked our ticket through the website which I believe they have a promo that time which is already good for 2 with free $30.00 worth of vouchers you can use for food and merchandise. Plus you can bring home a 6R sized photo for free! Such a good deal! We were not able to try all the rides due to limited time we reached the park before lunch and went out exactly at the park's closing time. It was a tiring but fun day! I'll definitely come back here to try the other rides that I was not able to try. The best ride I tried was Transformers and Battlestar Galactica-Human. Worth all the wait! And oh if you don't want to wait too long for Battlestar galactica ride one tip i can give is try riding it before the park close no lines and whatsoever! Haha!I'm just sad that I was not able to take photos with the characters especially Minions because they only come out for a couple of mins and they won't allow you to line up if its past the given time. Boo!!! Longer time pls. And oh fireworks! Make it everyday instead of just weekends and holidays pls! Went shopping at the USS store for souvenirs I got lucky somehow cause there are shirts that were on sale on the day we came so I was able to get shirts for the whole family! Yay! But its quite expensive there guys. So better have extra cash!
rinkuhgarg|New Delhi- India|13 March 2017|Wonderful theme park|5|808ED1DF47EA82CBF62C16C8B571D619|I visited universal studios in June 2015. This theme park is located on Sentosa Island. Shows n theatre artists are really wonderful. You can spend your full day in joyful mood.
Axis N|None|13 March 2017|the best amusement park i had in my life  yet!!|5|E9663AA5D6D0843AC03FC010D91F86FF|absolutely the best one so far i had! the rides/001 the design/001 the show.. especially the show! almost everything in this place is a top notch! the only minus point here is the staffs/001 i expect more from the staff attitude and awareness.. some of the were very nice and helpful but most of them feels like just standing there waiting they work-shift over without giving any feeling that makes us feels welcome... especially the performer/001 all of them! yea all of them were very very great at their job and their roles!it's as if i see a movie without TV watching all the performer here/001 and all of them were very nice and helpfulbut overall even with the "too normal" attitude from the staff/001 i'm still very satisfied with my visit here/001 and definitely come back again if i have the chance
Asaduzzaman R|None|12 March 2017|A day at Universal Studios|5|40AB14D1AB24AAABDD4DB60E3BD54757|It is must visit place at Singapore if u r traveling for adventure! U should be accompanied by friends or family coz u wont find it entertaining if u go alone. Take umbrella as it may rain anytime.
mitzie_09|Riyadh- Saudi Arabia|12 March 2017|ChubBiboy's Adventures|4|48D6966264BAB8883572713949EF62ED|We enjoyed a lot when we visited USS. We went there last November 2016 together with my cousin and 2 year old kid. I think one day was not enough to cover all the rides and attractions. The park was a bit busy when we visited that time. Long queues plus super hot weather but good thing there's big fans cooling the people on queues waiting for their turn to ride. Food stalls are found everywhere/001 you cannot go hungry with tons of them around you. If you're travelling with kids it's better to prepare strollers with you. But/001 if in case you weren't able to bring strollers; there are stroller rentals available near the park's entrance. You can visit USS webpage for updated pricing. Overall experience was nice/001 we'll definitely visit Universal Studios Singapore again.
Suz B|Kununurra- Western Australia- Australia|12 March 2017|Amazing time|5|8280A84921A7AE151F508444549F64AD|We had a amazing time here/001 got in all the rides. Totally recommend paying extra for the express passes/001 as we had no wait times for any rides.
Vikhil S|None|12 March 2017|Theme Park 🇸🇬 |5|4038A4723DCEA19F5731B248507B4C7E|Universal studios in singapore at sentosa island is an ultimate theme park with lot of adventures and activity . Park is been divided into different zone and its part of activity. They have d roller coaster with great speed and one of d best in d world . Eygpt section has a roller coaster which is indoor and in dark which is a much try experience. Park is provided with water facilities free everywhere for drinking and outside snacks is also allowed so it good for Indian people who are vegetarian/001 so dat they can carry it ....
azrin_zabri|Kuala Lumpur- Malaysia|12 March 2017|Bucketloads of fun|5|6C80350EF0A9CB1D0C3BB117E2A7FDFB|Came here to celebrate my son's 4th birthday. We had a great time. Despite him having a flu/001 he had plenty of fun in uss. My boy is a real animal cartoon fan/001 so the madagascar rides were his personal favourites. Luckily he's seen the shrek movie before we came here too. He loved the shrek dungeon cinema thingy too. Although the queue was long and the briefing took a while/001 it was all worth it. The water effects from the donkey sneeze & other scenes was a major talking point for him all the way back to the hotel. So we knew that the short movie screening was memorable and enjoyable for him. We/001 the parents could not go for the sci fi rollercoaster rides becoz it was just the 3 of us and my toddler was ineligible for then. One of us had to take care of the child/001 so it would be less enjoyable to experience it alone. The people we saw who took them seems to have had a really good time. Who knows/001 maybe we'll be back again when he's grown up to enjoy the rides we couldn't take this time around. Plenty of retail shops and eateries in here too. A great many options from the themed shops all the way to the main one at the entrance. Goods and merchandise cane with plenty of variety and it would be a challenge for anyone coming out of those shops empty handed what with the great many varieties you guys have on offer. Another thing to mention is the appearances by characters which are lively and well scheduled out thruout the day. We had bucketloads of fun with the penguins and other madagascar characters. Special mention to the big guy who hosted the madagascar dance thingy. He is lively & friendly. Thank you to the whole uss team/001 i feel that you guys set the benchmark for a well organised theme park within our region which other similar parks can try match or gauge their own standards.
Forever-Nanda|Mumbai (Bombay)- India|11 March 2017|Small  hectic & loved by kids!|5|11DFD0C60E71E6CB35DF390B6B120A53|Visited just before Xmas 2017/001 with family / kids. Many rides & attractions in a small place.If planned properly/001 it is possible to cover all rides with just the regular ticket. There is a path around the lake/001 for getting to the rides quickly/001 instead of going by the regular path. Keep walking around to see rides having minimum wait times & grab if reasonable. Ponchos may be needed/001 as it rains unexpectedly. Prepare to queue up for food in the eating joints.
Poppa Caramel L|None|11 March 2017|Anniversary with my wife|5|9DA8CAB804DDC93C7997428915A72D4D|The staff are disabled friendly and we were given very good service. We're bringing our kids here next time.
Mengyi L|None|11 March 2017|One day is not evough|5|C901DD364F556D0045CD7C5F5F2EA634|We were very prepared for the visit as we had previously read some visiting strategies upon arrival. It was two of us on a Friday and we did actually manage to try almost everything in one day! (Though was sad to leave).The strategy we used suitable for thrill seekers:Purchase tickets online $61 instead of $76Getting bottled water in the city (cheaper) we also had big breakfast and brought a tiny bagel in our bag (although food is not allowed inside :p) 9:30 arrival to the ticket entrance and start queueing (we were second in the queue)10:00 run in and start with "Transformers"*10:20 "Battlefield Galactica Cylon" and then "Human" *11:00 Jurassic Park opens and start with "Rapids Adventure"11:30 "Canopy Flier"12:00 "Treasure hunters"12:30 "Revenge of the Mummy"*13:00 Tried "Dino-Soarin" while waiting for the "Waterworld"13:30 "Waterworld"14:00 "Donkey Live"14:20 "The Dance for the Magic Bean"14:40 "Shrek 4D"15:05 " Enchanted Airways"15:30 "The Crate Adventure"15:55 Took pictures by Hollywood and rode "Sesame street spaghetti" (instant ride)16:05 Met Marilyn Monroe (we joint later but managed to fit into the limited queue)16:15 Tried "Accelerator" (very boring)16:30 met Transformers16:40 "Lights Camera Action"16:55 more picture time and met with the Cruisers (singers)17:10 we had to leave due to other appointments but there are more shows until 7pm!!! Do get the map and program guide in the morning as the program time might be different. !!! If you decide to have lunch/001 you can skip Treasure Hunters and Dino-Soarin as they r very light rides.
Girija33|Pune- India|10 March 2017|Dreamland |5|9E88D700C0D057B631A85733235A38BD|Amazing rides. Here imagination comes to life. People of all age groups can be entertained here. It is a very fun filled experience.
TravellingLX|Blackpool|10 March 2017|Small but great park|4|ED77F33C4433E0D4504AA02CBA08DD52|If you are in Singapore then Universal is certainly worth a visit. I purchased a six month pass as I was working in the area for a while/001 so I visited a couple of times. The attraction is very well themed and usually the queue's are only small/001 it's probably not worth paying for fastrack during the weekdays. The best rides in my opinion are the Terminator-don't miss this out it really is fantastic. The Mummy Returns/001 again another good ride in the dark and finally Battlestar Galactica. Take suncream as it's easy to get burnt whilst walking around. Food options are good-I can recommend the Turkey Legs and also the pumpkin sandwich from the Jurassic Park area.
ashishrawat12|Singapore|10 March 2017|You will never get tired at Universal Studio|5|51B63B4CAA8775F4F7C4B8F109B5605F|Its a fun place to be with your family and kids. It offers attraction for all age group. Its little crowded during weekends and holidays but you can purchase priority pass for 30$ and beat the queue. If you don't want to buy the priority pass then try to reach early during opening time and take Jurassic Park boat ride first. Enjoyy
Nikhil G|None|10 March 2017|Must place to visit|5|1B83F3F638B2884188DEE31377B8759D|Enjoy your full day with kids and ensure kids should be above 195 cm so that they too enjoy all rides with you.Must place to visit
Boonchai L|None|9 March 2017|Fun for a day. Young children or new lovers shall be a very enjoyable trip |4|C2E67D9EEB6075C392C29C2432677B96|Spend one day in Universal Studio is more than enough if you travel with young kids. It shall be one of a wonderful experience in your life. But do not expect good food inside the Universal Studio. You have choices of delicious and varieties in the Resort World area/001 from food court to Michelin star restaurants.
Jagdish M|Mumbai (Bombay)- India|9 March 2017|AMAZING!!!!|5|BFBED8082551AA500F2AA05F4F109B26|I am a huge fan of amusement parks and have been here last year and it was absolute epic.The park is set in a relatively small area but has a lot rides.Quees can be long for some of the rides like battle star gallactica/001transformers ride/001etc...Definetly worth visiting if you are in singapore.
Sunshine O|Bandung- Indonesia|9 March 2017|the correct place for holiday with family|4|BE6B5234EE5E40689A11C24224CEC1CD|Universal studio is the best place to bring your family specially your child for spent holiday./001 the place is one complex with the sentosa island/001 there have some good spot for took picture also have many attraction and games that could be your choices/001 I think is not enough only one hour to tried all games that you want it. Is not only the games/001 you should be walked around this location to know and seeing all spots.
nbvillamor|Calamba- Philippines|9 March 2017|A FUN-FILLED VACATION|5|371575B7A7122AF0ACBC64E144A42B75|My husband and I together with my football players went for a two-week tournament and vacation last 2014. One of the places that we have enjoyed the most was the visit to the Universal Studios. Indeed/001 the place was very inviting. This amusement place made me bring myself to my childhood. The venue was not just for children to enjoy but also for the adults to make memories with family and friends.In reference to cleanliness and orderliness/001 its truly amazing that you can never see litter around. The staff/ employees were very accommodating and friendly. The service was excellent. I feel like going back again to Singapore and bring my kids with me to feel how lucky they are as children and how fortunate they are to enjoy life as it is.Universal Studios Singapore does not only offer quality services/001 they provide memories to cherish and pride to uphold.
Lollen94|None|9 March 2017|Jam Packed Day|4|B3A8F61EC76F8DD8C89CF07403677DB9|It was such a great day out and definitely worth the money if you have kids! So many things to see and so many photo opportunities. Would recommend the fast track passes/001 especially as some of the wait times are over an hour per ride. The rides are all great but part of me felt like there wasn't enough! Plenty of restaurants/cafes to eat at so you will never end up hungry! Souvenir stores were pricy for some items but that is to be expected anywhere you go! All up a great day out
Mikaela Elise G|Manila- Philippines|9 March 2017|One day wouldn't be enough|4|6B4B6094601A415A2BA185E60EA2B4E9|First of all the place is really beautiful. I like the buildings/001 the glass roof/001 the overall design of the place is really instagramable.This is for the kids and kids at heart.I recommend the Jurassic Rapids/001 Lights Camera Action by Steven Spielberg (my personal favorite) and the Shrek 4D.
earth05|Cavite City- Philippines|8 March 2017|Amazing day!|5|363F59FC49AC14489C875A55928EEA48|It was my second time at Universal Studios Singapore. The place hadn't changed much/001 but my experience was still so great and memorable. There were various activities available for any age group/001 but the Waterworld show is not to miss. My friends and I also enjoyed Transformers: The Ride. The street shows were also entertaining as you get to meet different characters from the different segments of the park. I specifically liked Charlie Chaplin just walking around New York along with the park guests. This place is definitely a must-visit when in Singapore. I'd still go back!
Gary H|Singapore- Singapore|8 March 2017|Close up with Elmo!|5|4AF61F4D9847CA3BC90701C5C4C99738|My kids are young at age 3 and 1. With kids this young/001 the double stroller really came in handy and fit them nicely. Love to see the older brother holding on to his kid brother and watching the sights around them.Signed up for a 6 month season pass as well which we thought was well worth it at 98 dollars each for adult given that my children have free admission.We went on a weekday and had the opportunity to try out 6-7 attractions. Definitely the experience on a weekday is much better with thinner crowds- you spend much less time queuing for food and rides.Highlight for my kids was the close up photo with Elmo and friends. They absolutely love it!
